,title,price,link
233,"Apple 2023 MacBook Pro laptop M2 Max chip with 12‑core CPU and 38‑core GPU: 33.74 cm (16.2-inch), 32GB Unified Memory, 1TB SSD storage. Works with iPhone/iPad; Space Grey  ","3,49,900",https://amazon.in//Apple-MacBook-Laptop-12%E2%80%91core-38%E2%80%91core/dp/B0BSHVCXN9/ref=sr_1_247?dib=eyJ2IjoiMSJ9.ur7N8NHRCWy4FkCuZSoe4QjRmjiD0YZSgHxjCloxgXSfkf4DI9tE4ed74w06zh86iMIDMA2emW57lfyRsSlTe_3QqxyTJh66gYcQEb5Ah-mhyf8yTJfZvuWAosg21QMGUmRDLvQ749BDyPHLzmjF-lZ997up3eCOsoz8_AcRHhW1e5VjjlYrO22-HvhGN7adAEy70WBe85ZiQluMEIl-tbXVFro0MYzu7_OfwGOOZB4.u6iUG3uhbuSY5LAJRRLGaFC9WoVQPYGne0POqGA5xmU&dib_tag=se&keywords=laptop&qid=1722233015&sr=8-247
234,"(Refurbished) Lenovo ThinkPad 5th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 10 Pro/MS Office/WiFi/Webcam/Intel Graphics), Black  ","13,549",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR495DW5/ref=sr_1_18?dib=eyJ2IjoiMSJ9.T-5ZeLeHYpP9Z6GIqshOgt47oP2y5HDBHNEx0y3kGpKyambZc3jczggDeIKud6hO4lgiTqZbnI_-RtDrREk6_F23mP2ZubaFZso_5cSaqMd51t9S_HDrk19YMlh_WnK8bSo0-3d3oS920Ss-epDsyk2_4ZtrEF2h_2jCVxFcTOVxRvN4wE79-ZoDQ5AIKuiuCOf9R86_NQg_bNQPsFgSchIsuRNEAbELyejSNd8h2ao.TpYGdRBF4ZfuH2nKtIZ7f8q9XdxwJg6eDdybyvj89hE&dib_tag=se&keywords=laptop&qid=1722232893&sr=8-18
235,"ASUS Vivobook 16 (2023)Thin & Light Laptop,Intel Core i9-13900H 13th Gen, 16"" (40.64 cm) FHD+(16GB RAM/512GB SSD/Intel Iris Xe/Win 11/Office 2021/Backlit KB/Fingerprint/Black/1.88 kg) X1605VA-MB947WS  ","94,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMjQ0MzA5NzQ2MjUyMDMxOjE3MjIyMzI5MjQ6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDE2Njk0MTUwNTgzMjo6Mjo6&url=%2FASUS-Vivobook-i9-13900H-Fingerprint-X1605VA-MB947WS%2Fdp%2FB0CHMZRC89%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%253Aamzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.ks-5-YaOI3ek5xxc7QBD4nwkr6Kx0MrRIF-KqvsnVkKEryI77NS1k0klA3hV0NE1URv1lFBwoHEEKnCR2zFc9A.mhr87cM9Wrqud5LIaFhuIi2KqWx9oRdamxHvEA94X_0%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CHMZRC89%26pd_rd_r%3D7286c8f5-85da-4458-924a-e3c03f161007%26pd_rd_w%3D9cWxS%26pd_rd_wg%3DNYPnC%26pf_rd_p%3Dfc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26pf_rd_r%3DFGRV6G2RG4F0M5AAJ9A8%26qid%3D1722232924%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-51-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
236,"Acer Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/256 GB SSD/Win11 Home/38 Whr/HD Webcam) A325-45 with 39.63 cm (15.6"") HD Display, Pure Silver, 1.5 KG  ","21,990",https://amazon.in//Acer-Celeron-Processor-LPDDR4X-A325-45/dp/B0D7PTFFZH/ref=sr_1_13?dib=eyJ2IjoiMSJ9.T-5ZeLeHYpP9Z6GIqshOgt47oP2y5HDBHNEx0y3kGpKyambZc3jczggDeIKud6hO4lgiTqZbnI_-RtDrREk6_F23mP2ZubaFZso_5cSaqMd51t9S_HDrk19YMlh_WnK8bSo0-3d3oS920Ss-epDsyk2_4ZtrEF2h_2jCVxFcTOVxRvN4wE79-ZoDQ5AIKuiuCOf9R86_NQg_bNQPsFgSchIsuRNEAbELyejSNd8h2ao.TpYGdRBF4ZfuH2nKtIZ7f8q9XdxwJg6eDdybyvj89hE&dib_tag=se&keywords=laptop&qid=1722232893&sr=8-13
237,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon graphics, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.69 kg), eq2212AU  ","31,890",https://amazon.in//HP-Anti-Glare-Graphics-15s-eq2212AU/dp/B0BQN2HV46/ref=sr_1_35?dib=eyJ2IjoiMSJ9.GVk5yDkBCqV68A4D-og1PiqGZVVRdf91-xoFMz52gd22KlV72FYmYqgWgCFpq_gdUpY0WhozFcJSi4YkXAaWHD3pDwYOozO41e6M9q1_3T7vVMX7LyByuxVpxx84_muGIjkIDDss4_Qg5xbESz-HitDzGsmJuuXWdIj3pGleWlR5WgRjWMMdet34Z4SHBgurePEQMkxIMpqC-LPIErJ8MeYK1e1uBlq2q3sfd8NQjFk.IE-1PmZFGWiu7jec1yNUiGb8HnVUGCaRcEwW1d3IXNY&dib_tag=se&keywords=laptop&qid=1722232916&sr=8-35
238,"ASUS Vivobook Go 15 OLED (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cms) FHD OLED, Thin and Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit KB/Black/1.63 kg), E1504FA-LK545WS  ","50,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3Mzk1NjUzOTQxNDc2MzgzOjE3MjIyMzI5Mzg6c3BfbXRmOjMwMDI0MTc3OTU4NTczMjo6MDo6&url=%2FASUS-Vivobook-Windows-Backlit-E1504FA-LK545WS%2Fdp%2FB0C1GJZYG4%2Fref%3Dsr_1_91_sspa%3Fdib%3DeyJ2IjoiMSJ9.uSnAsa2QnAdvNmfFrNIBz3OBBkj7Zd8bitt_PStFLUof0pVXQJJXK2I9qROuQTqhx9aWRH-W1NzjbMy2dSK3jPNBPfhlQtafEcjLL83JP0a9otOHu3DxKPUHZK1H3NLbsExTvZuUYi-wMxs80KzNykhz_iItfOASqJ5vdX37Z_jRGjhfXFILmzC-R9yPtharSm5eUjp8lGfvoVpR_-NAtTDO47S-QCILx04pC0GX-z0.qxxd91yjEpz92iQEyhcwMu5Hh_7ijJnLcvN4PV_q_Q0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1722232938%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
239,"ASUS TUF F15 Gaming Laptop, Intel Core i5-11400H 11th Gen, 15.6""(39.62 cms) FHD 144Hz, RTX 3050 4GB Graphics, (8GB RAM /512GB SSD/90WHrs Battery/Windows 11/Office 2021/Black/2.3 kg) FX506HC-HN089WS  ","55,990",https://amazon.in//ASUS-i5-11400H-RTX-3050-Graphics-FX506HC-HN089WS/dp/B0B3DMMS9L/ref=sr_1_190?dib=eyJ2IjoiMSJ9.n6lQotXI1RGFEyfp2MlROYxpcG1bx0bM770q3GPKMNOjhdfu_xGxkKIRflGGDmg1og3PlhD1g5xZo3PM4MZmR8NDh86q55G4TvEXPCPGLllm8Gutm_z4W50QaHSGhuliC9VU7oAaC-GYqfcm8vo85PwbpQUJyMquHkkM0MsdMxyir08to-wiLPfNDnMgtag-JVdgz3pCNeN4SMyrtLCZDZ-43KvX7z2bqn6qDLqNvnI.fo4SeDnh7CW3NU9luts7O1xS9Ko6tbeXzR3cr3syFUY&dib_tag=se&keywords=laptop&qid=1722232981&sr=8-190
240,"HP Victus Gaming Laptop,12th Gen Intel Core i5-12450H,4GB RTX 3050 GPU,15.6-inch(39.6 cm),FHD,IPS,16GB DDR4,512GB SSD,Backlit KB,Dual speakers (MSO, Blue,2.37 kg),fa0666TX/fa0444tx  ","68,990",https://amazon.in//HP-i5-12450H-15-6-inch-Response-fa0666TX/dp/B0C2HZYM87/ref=sr_1_117?dib=eyJ2IjoiMSJ9.D7FXc6Lns10-6jTrag1-hjgulKfZ7wc-jKdaix1AKVu8fORrvKlys_7k0wPjT7tFnxzeUv5Ti066GNnAKlvhJDTW72a5k6UsR7sKFU0DxTEZy1RGJ9ptD0GW9pYRdSo6vPRDPT6Rgs-eKLZxENCDxAALwDHCnGzdhXvOEqIyzUv7L4FtXBnRv39gYqEkdgYIIFmqUcP9EIlrLAa7vfxRSv6szSoCYDxtk2k44nchE8E.Gf9_Q9wlyLSJ5ahvcSgMs_1JR95Bjp4wBgAeA9gcs0M&dib_tag=se&keywords=laptop&qid=1722232953&sr=8-117
241,"(Refurbished) Dell Latitude Laptop 3380 Intel Core i5 Mobile-7th Gen Processor , 32 GB Ram & 128 GB SSD, 13.3 Inches 1.69Kg Notebook Computer  ","26,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NTA0Mjk2NTA3NTYwOTM0OjE3MjIyMzMwMTU6c3BfYXRmX25leHQ6MzAwMTUzMTM5MDY1NTMyOjowOjo&url=%2FRefurbished-Dell-Latitude-Mobile-7th-Processor%2Fdp%2FB0CXWY4SV3%2Fref%3Dsr_1_242_sspa%3Fdib%3DeyJ2IjoiMSJ9.ur7N8NHRCWy4FkCuZSoe4QjRmjiD0YZSgHxjCloxgXSfkf4DI9tE4ed74w06zh86iMIDMA2emW57lfyRsSlTe_3QqxyTJh66gYcQEb5Ah-mhyf8yTJfZvuWAosg21QMGUmRDLvQ749BDyPHLzmjF-lZ997up3eCOsoz8_AcRHhW1e5VjjlYrO22-HvhGN7adAEy70WBe85ZiQluMEIl-tbXVFro0MYzu7_OfwGOOZB4.u6iUG3uhbuSY5LAJRRLGaFC9WoVQPYGne0POqGA5xmU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1722233015%26sr%3D8-242-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
242,"HP 255 G9 (840T7PA) Notebook (AMD Athlon Silver-3050U/ 4GB RAM/ 256GB SSD/DOS/ 15.6"" Screen/ 1 Year Warranty), Black  ","18,999",https://amazon.in//HP-255-G9-Notebook-Silver-3050U/dp/B0C8VF4DL5/ref=sr_1_180?dib=eyJ2IjoiMSJ9.n6lQotXI1RGFEyfp2MlROYxpcG1bx0bM770q3GPKMNOjhdfu_xGxkKIRflGGDmg1og3PlhD1g5xZo3PM4MZmR8NDh86q55G4TvEXPCPGLllm8Gutm_z4W50QaHSGhuliC9VU7oAaC-GYqfcm8vo85PwbpQUJyMquHkkM0MsdMxyir08to-wiLPfNDnMgtag-JVdgz3pCNeN4SMyrtLCZDZ-43KvX7z2bqn6qDLqNvnI.fo4SeDnh7CW3NU9luts7O1xS9Ko6tbeXzR3cr3syFUY&dib_tag=se&keywords=laptop&qid=1722232981&sr=8-180
243,"Lenovo Yoga Slim 7 Intel Core Ultra 7 155H Built-in AI 14""(35.5cm) WUXGA-OLED 400Nits Laptop (32GB/1TB SSD/100% DCI-P3/FHD+IR Camera/Win11/MSO 21/1Yr ADP Free/3Mon. Game Pass/Grey/1.39Kg), 83CV002DIN  ","1,05,799",https://amazon.in//sspa/click?ie=UTF8&spc=MTo5MzgyNDYwNTY0NDkwMDk6MTcyMjIzMjkzMTpzcF9idGY6MzAwMTY2ODc3NzkyMjMyOjowOjo&url=%2FLenovo-Built-WUXGA-OLED-400Nits-83CV002DIN%2Fdp%2FB0CTMQDLQX%2Fref%3Dsr_1_85_sspa%3Fdib%3DeyJ2IjoiMSJ9.hIHTAhpfAM22dTG7eugZccO3pBTn-PegUt2Sqx5facgNyG27xkeiFuMl1FRnZmfK6RoOvOS7Wjt9PRzeuEqwkKiudm1qsAl3kksgPgl2bG8SGGyPN_xciT7ATDhFvYBQSiL1KA0eOR9DN7sMYdP1W0xUEj41umoADuTk5_s7CpWFWIrMD3h5cCPpATcp6UC7avqQMih5D3hKM8brjO0U5y2a7M8m3ASXVkGiFDrSGmw.H6uoQjglXJ-eiESD-oXvA4yTpj4XFA66vrSzsBVdQq0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1722232931%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
244,"Acer ALG 12th Gen Intel Core i5 Gaming Laptop (8GB RAM/512GB SSD/4GB RTX 2050 Graphics/60Hz/Win11Home/Wifi 6) AL15G-52, 39.62cm (15.6 inch) FHD Display, Premium Metal Body, Steel Gray, 1.99KG  ","54,999",https://amazon.in//Acer-Graphics-Win11Home-AL15G-52-39-62cm/dp/B0D32SLD7P/ref=sr_1_227?dib=eyJ2IjoiMSJ9.7bYOdSJT2HW65IchoGNMRxzsKnL44AKoAEgOMJ-OOXAq9lZUPtLnjknqZb6BdUGI513UxUqhJNVIAFCFMBOLTBLVAMPnsrKEZK28vTPFJvXmWlwTsx9XbebJBk0tMAB533RU8saIDI50uM-aP12dcEJs71-hElQnIBt0UqEqjJGjlREJgs9CPZ9pxciTyVXkiH9Xv_WKRHqH_ISsI7kOqiJkUUB9M48r8CV4kXf9pOw.6qmb32EYeAkyCWAfcSkuJJVWMFuws7wYodBgrpBZ1-Y&dib_tag=se&keywords=laptop&qid=1722233008&sr=8-227
245,"HP Victus Windows 11 Home Gaming Laptop,Amd Ryzen 7 7840Hs Ai Powered,6Gb Rtx 3050 Gpu,16.1-Inch (40.9 Cm),95W Tgp,Fhd,IPS,144Hz,16Gb Ddr5,1Tb Ssd,Rgb Backlit Kb,B&O (Mso,Blue,2.29 Kg),S0089Ax  ","84,990",https://amazon.in//HP-Powered-16-1-inch-Backlit-s0089AX/dp/B0CNR7KRSC/ref=sr_1_100?dib=eyJ2IjoiMSJ9.ed3pnuabF7Jj-AHSG-arE3ASK8Yc1A02BdZb9b8Cnshk37SF-vSn8M11wcjbwe3GkaaP_CNI5lfLj5M-KSyIX-WLQVaAV5wA5L7IMzOl8ttHXwBReITU217HPie1RBYhSoGIUJdkLeItU1TwJ0ZU25Nk3y9keWohHxCZrbhlZYHga7GP8nCBJlQzs9QVcVyzdrkG4IJY55vv2iuxX9S8da5LEwNlxah87Q6nmo8jbLE.8TVE4sNyvEv-NkU5DapBNpmkYXRjdULpfU6A7IvzXTs&dib_tag=se&keywords=laptop&qid=1722232945&sr=8-100
246,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB RAM/512GB/Win11/Office 2021/Silver/1.7 kg), X1502ZA-EJ542WS  ","55,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNzE2MjQ0MjgwOTkzMjA0OjE3MjIyMzI5MDU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDExOTk5Mjg5MzYzMjo6MTo6&url=%2FASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ542WS%2Fdp%2FB0C5Y3JBC4%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%253Aamzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.XPpqKcPQKs1HqFsmocvu_RfRuamm0wbv1MVAtT3QrsUmAsyfeyPm7f4hmAfu8yYS25677amSr76kOouVTzxgyA.97ROTWuEIIGFCsEFylD9A-PH1j5htXpKtNZ3EBx1hAk%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0C5Y3JBC4%26pd_rd_r%3D7ee08bdf-187d-4dff-895f-cf4e4d369643%26pd_rd_w%3Dv49BO%26pd_rd_wg%3DE3D4a%26pf_rd_p%3Dfc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26pf_rd_r%3D306MZVJBKPKSSJRWJADF%26qid%3D1722232905%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-18-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
247,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Thin and Light Metal Laptop (Windows 11 Home/16GB RAM/512GB SSD/Intel Iris Xe Graphics/MSO) AL15-52, 39.62cm (15.6"") Full HD Display, Steel Gray, 1.59 KG  ","48,990",https://amazon.in//Acer-i5-1235U-Windows-Graphics-AL15-52/dp/B0CY1YWC3Y/ref=sr_1_163?dib=eyJ2IjoiMSJ9.oOYa1TIVMiYFkMh3NDaiQ_f5XljbN43AQWGHWny9OUsdATnn_l_OPmc_oO4dAv_V3rBh9a1UmwcfMxzbPXmML-0nfIR2xJ05w_K0sjCtkh6dr8Q-jzq37d2TNoF3BbtxdlgKWBTCNyiDQF4d9XF-MmaShalaA9J2al_cOf5QBYgksEFnBHPBS_pkHX6XkwxwdzS1iPoYSMuoFfwgqyGxMIgzH8iFZStWnJkIIDYYtWY.N5JQWSwTxq1vhn1pTg9d3H858vMOjHWOPpi9utr_p4c&dib_tag=se&keywords=laptop&qid=1722232967&sr=8-163
248,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Premium Laptop (16 GB RAM/1 TB SSD/Win11 Home/Intel Graphics) AL15-52, 39.62cm (15.6"") Full HD Display, White Backlit Keyboard, Steel Gray, 1.59KG  ","52,990",https://amazon.in//Acer-i5-1235U-Graphics-AL15-52-Keyboard/dp/B0D4Z942ZC/ref=sr_1_104?dib=eyJ2IjoiMSJ9.ed3pnuabF7Jj-AHSG-arE3ASK8Yc1A02BdZb9b8Cnshk37SF-vSn8M11wcjbwe3GkaaP_CNI5lfLj5M-KSyIX-WLQVaAV5wA5L7IMzOl8ttHXwBReITU217HPie1RBYhSoGIUJdkLeItU1TwJ0ZU25Nk3y9keWohHxCZrbhlZYHga7GP8nCBJlQzs9QVcVyzdrkG4IJY55vv2iuxX9S8da5LEwNlxah87Q6nmo8jbLE.8TVE4sNyvEv-NkU5DapBNpmkYXRjdULpfU6A7IvzXTs&dib_tag=se&keywords=laptop&qid=1722232945&sr=8-104
249,"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/MS Office 2021/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN  ","38,990",https://amazon.in//Lenovo-IdeaPad-Laptop-Windows-82R400ERIN/dp/B0CP2KRYLM/ref=sr_1_16?dib=eyJ2IjoiMSJ9.T-5ZeLeHYpP9Z6GIqshOgt47oP2y5HDBHNEx0y3kGpKyambZc3jczggDeIKud6hO4lgiTqZbnI_-RtDrREk6_F23mP2ZubaFZso_5cSaqMd51t9S_HDrk19YMlh_WnK8bSo0-3d3oS920Ss-epDsyk2_4ZtrEF2h_2jCVxFcTOVxRvN4wE79-ZoDQ5AIKuiuCOf9R86_NQg_bNQPsFgSchIsuRNEAbELyejSNd8h2ao.TpYGdRBF4ZfuH2nKtIZ7f8q9XdxwJg6eDdybyvj89hE&dib_tag=se&keywords=laptop&qid=1722232893&sr=8-16
250,"Dell G16-7630 Gaming 13th Gen Laptop, Intel i7-13650HX/32GB/1TB SSD/NVIDIA RTX 4060, 8GB GDDR6/16 inch (40.64cm) QHD+ 165Hz 3ms sRGB-100%/Win 11 + MSO'21/McAfee 15 Month/Metallic Nightshade/2.87kg  ","1,56,790",https://amazon.in//Dell-G16-7630-i7-13650HX-sRGB-100-Nightshade/dp/B0C4ZHFYJ6/ref=sr_1_269?dib=eyJ2IjoiMSJ9.kYzgicc3dw31Uo0vPuzaw-jRguzen8D2hE7h8eN0K5N1sFVGhmJRxF2kg7Ltjrh141RXG-SafOa9STyJwQYWdRwAzdzwU1-FRRfIBCwfaVb0CsxzPN26ZRmW48nvnW5A0jMAcSv9fD04dn8DccxzUNCvgO_ZCi_-TFJY18zlRyC79hu2y_tUcbkhivxobmO3cJMPK8orfNgPeLjoZnvdg-2UiVNh8XmQuxf3P3m0FVs.JEW5j6Ucx88kxO9tUF7q7NL19Ee4x-MesAAItEKFHsg&dib_tag=se&keywords=laptop&qid=1722233021&sr=8-269
251,"Dell 15 Thin & Light Laptop, AMD Ryzen5-5500U Processor, 8GB DDR4, 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits Display, Windows 11 + MSO'21, 15 Months McAfee, Silver, 1.69kg  ","37,490",https://amazon.in//Dell-Inspiron-Ryzen5-5500U-Processor-39-62cm/dp/B0CNZ8QNJC/ref=sr_1_175?dib=eyJ2IjoiMSJ9.jXQuvlZtegS9ouQO07117qLBnvlIpr-AfuIMdp2MfzGI519XE94OM1GROkhlM3vZA-k-mqoJArtDkEFwIAN0snmzj10fMB0TN-mUHKvp3c-KjQS3w-Baq0c-yRBJjKzBTrbyR_Lvc4or2lfmsiqVyqTUakCkK3VQWyQjTF2J9HPz31YR1zXIJYEyLFhDF70c75EL_r8-RGFCZyIuVO90-ystS9nFv_ORix8-epDGmaA.CjCv1U1UzbVK-M70zyS3eHilRIGLHc2U8sv5N7C8v-U&dib_tag=se&keywords=laptop&qid=1722232974&sr=8-175
252,"HP Victus Gaming Laptop, AMD Ryzen 5 5600H, 4GB RTX 3050 GPU, 15.6-inch (39.6 cm) FHD IPS 144Hz, 8GB DDR4, 512GB SSD, Backlit KB, 9ms Response time (Win 11, MSO, Silver, 2.37 kg), fb0050AX  ","57,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0ODc2NjgwOTYzMTg3ODczOjE3MjIyMzI5NjE6c3BfYnRmOjMwMDIyMTgxNTk0NTEzMjo6MDo6&url=%2FHP-5-5600H-Graphics-Response-15-fb0050AX%2Fdp%2FB0B5R97495%2Fref%3Dsr_1_149_sspa%3Fdib%3DeyJ2IjoiMSJ9.9gZfwmd7_ZiUkURcjQ1Ca3ccCjU0K_nxgEclxGa8_c9iR_Egj7tVCKeM75IUwnnxHO72dCEbfm9p3OReCglAHS1S8EGJFbWmwroa_zh0tF0AKuQSvKcjUZocPPgob4GsWenYJl2DR9BxOXEtFOv39Ni8SoYsiZC2Xn9lfq4GPa0DHCzMATweZB4D3uomV8cT6t2jKtZt6baoAdeSjT2GHuS8onP3roBmI_5fw_aNgYE.iR8_pfQd0vLVgWJ2ysJlvulPwKLySS5FYMEai0Hn0K4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1722232961%26sr%3D8-149-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
253,"Lenovo IdeaPad Gaming 3 AMD Ryzen 7 7735HS 15.6"" (39.62cm) FHD IPS 120Hz Gaming Laptop (16GB/512GB SSD/Win11/Office 2021/NVIDIA RTX 3050 6GB/Alexa/3 Month Game Pass/Onyx Grey/2.3Kg), 82SB00QSIN  ","72,990",https://amazon.in//Lenovo-IdeaPad-Gaming-39-62cm-82SB00QSIN/dp/B0D8HXWJFK/ref=sr_1_126?dib=eyJ2IjoiMSJ9.D7FXc6Lns10-6jTrag1-hjgulKfZ7wc-jKdaix1AKVu8fORrvKlys_7k0wPjT7tFnxzeUv5Ti066GNnAKlvhJDTW72a5k6UsR7sKFU0DxTEZy1RGJ9ptD0GW9pYRdSo6vPRDPT6Rgs-eKLZxENCDxAALwDHCnGzdhXvOEqIyzUv7L4FtXBnRv39gYqEkdgYIIFmqUcP9EIlrLAa7vfxRSv6szSoCYDxtk2k44nchE8E.Gf9_Q9wlyLSJ5ahvcSgMs_1JR95Bjp4wBgAeA9gcs0M&dib_tag=se&keywords=laptop&qid=1722232953&sr=8-126
254,"Lenovo IdeaPad Slim 3 13th Gen Intel Core i5-13420H 15.6"" (39.6cm) FHD 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 21/1Yr ADP Free/Alexa/3 Month Game Pass/Grey/1.62Kg), 83EM0026IN  ","58,390",https://amazon.in//Lenovo-IdeaPad-i5-13420H-Warranty-83EM0026IN/dp/B0CNVH6Z24/ref=sr_1_194?dib=eyJ2IjoiMSJ9.n6lQotXI1RGFEyfp2MlROYxpcG1bx0bM770q3GPKMNOjhdfu_xGxkKIRflGGDmg1og3PlhD1g5xZo3PM4MZmR8NDh86q55G4TvEXPCPGLllm8Gutm_z4W50QaHSGhuliC9VU7oAaC-GYqfcm8vo85PwbpQUJyMquHkkM0MsdMxyir08to-wiLPfNDnMgtag-JVdgz3pCNeN4SMyrtLCZDZ-43KvX7z2bqn6qDLqNvnI.fo4SeDnh7CW3NU9luts7O1xS9Ko6tbeXzR3cr3syFUY&dib_tag=se&keywords=laptop&qid=1722232981&sr=8-194
255,"Acer Aspire Lite AMD Ryzen 5 5500U Premium Thin and Light Laptop (16 GB RAM/512 GB SSD/Windows 11 Home) AL15-41, 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","36,990",https://amazon.in//Acer-Premium-Windows-AL15-41-Display/dp/B0CB7S1RTX/ref=sr_1_20?dib=eyJ2IjoiMSJ9.Gusni2XV9ZEUN8sNsrReSIDb8mfzrFUxSrMSchyq0JCLq1gWXyd-d5Ektol9X5UeojmgfsCrpCxw5_23kIJt-JP8TAeRBUhWzZKAzQMFRia_pEXHtMVjmEnjAxEqLu2wvtvu503WShIRku0h5qFQit5WNArEvpWcszWQxYh0e1-BRqxs-vfY-WUCaSlBx4ZhmqhZto6CoNU4tV2cIh24OautzdjKyeZzVJKERgASQ7U.wjLEnoz3LdjjbAhs4KNsJQK9WGjs0Df1iyyNB-CdS1s&dib_tag=se&keywords=laptop&qid=1722232905&sr=8-20
256,"Lenovo V15 Intel Core i3 12th Gen 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/512GB SSD/DOS/Iron Grey/1Y Onsite + 1Y ADP/1.7 kg), 82TTA00UIH  ","31,890",https://amazon.in//Lenovo-82TTA01UIH-Laptop-i3-1215U-Warranty/dp/B0C3Y7FSFC/ref=sr_1_99?dib=eyJ2IjoiMSJ9.uSnAsa2QnAdvNmfFrNIBz3OBBkj7Zd8bitt_PStFLUof0pVXQJJXK2I9qROuQTqhx9aWRH-W1NzjbMy2dSK3jPNBPfhlQtafEcjLL83JP0a9otOHu3DxKPUHZK1H3NLbsExTvZuUYi-wMxs80KzNykhz_iItfOASqJ5vdX37Z_jRGjhfXFILmzC-R9yPtharSm5eUjp8lGfvoVpR_-NAtTDO47S-QCILx04pC0GX-z0.qxxd91yjEpz92iQEyhcwMu5Hh_7ijJnLcvN4PV_q_Q0&dib_tag=se&keywords=laptop&qid=1722232938&sr=8-99
